pipeline_name,task_name,runtime,retry_count,rows_processed,schema_change,upstream_failed,error_log,root_cause,timestamp
recommendation_pipeline,fetch_interactions,795,1,56738,False,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-03-09T11:13:00+00:00
marketing_pipeline,compute_metrics,51,0,477,True,False,ColumnNotFoundError: 'subscription_tier' removed in upstream migration.,Schema Change,2024-02-11T08:17:00+00:00
load_balancer_pipeline,monitor_latency,2630,1,213970,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod details-v1-79548dfc8f-22flc. Context: ERROR `/' not found. | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T04:22:00+00:00
k8s_monitoring_pipeline,check_pod_health,833,4,64929,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod ip-10-1-100-109|web|ap-. Context: ip-10-1-100-128 systemd: Started Session 133 of user root. | ip-10-1-13-124 ec2net: [get_meta] Trying to get http://169.254.169.254/latest/meta-data/network/interfaces/macs/0e:33:5f:ae:eb:d9/local-ipv4s | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 113550ms.",Resource Exhaustion,2024-01-25T09:35:00+00:00
clickstream_pipeline,store_sessions,43,3,61,False,False,SourceUnavailableError: table 'raw.events' has no partition for date=2026-03-01.,Missing Data,2024-01-06T04:34:00+00:00
network_monitor_pipeline,run_diagnostics,1340,5,394043,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 systemd: Started Session 130 of user root. | ip-10-1-13-87 dhclient[2141]: XMT: Solicit on eth0, interval 125420ms. | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 118050ms.",Resource Exhaustion,2024-01-25T17:10:00+00:00
cluster_ops_pipeline,check_endpoints,3353,2,166987,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | ERROR `/' not found. | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T08:53:00+00:00
latency_monitoring_pipeline,sync_config,1090,4,386827,False,False,MemoryError: unable to allocate 14.1 GiB. Worker OOM killed by kernel. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T18:13:00+00:00
cost_tracking_pipeline,process_logs,178,2,77236,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 46752 ssh2 | stderr F Failed password for root from 10.1.64.117 port 36634 ssh2 | stderr F Failed password for root from 10.1.64.117 port 56782 ssh2,API Failure,2024-01-16T20:41:00+00:00
order_etl_pipeline,load_orders,83,2,84,True,False,"KeyError: column ""age"" not found in dataframe. Schema may have changed upstream.",Schema Change,2024-01-25T09:36:00+00:00
billing_pipeline,apply_pricing,43,4,17,False,False,NullSourceError: upstream dataset is NULL — ingestion may not have run.,Missing Data,2024-01-19T07:18:00+00:00
inventory_sync,push_updates,727,0,198717,True,False,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-02-29T17:04:00+00:00
latency_monitoring_pipeline,check_endpoints,2312,4,250503,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: ERROR `/' not found. | FATAL SignalException: SIGTERM | ERROR `/' not found.,Resource Exhaustion,2024-02-15T20:24:00+00:00
analytics_pipeline,export_dashboards,1,1,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-01-01T04:29:00+00:00
search_index_pipeline,build_index,59,2,41,False,False,TimeoutError: waited 3600s for upstream data but file never appeared.,Missing Data,2024-03-21T20:09:00+00:00
marketing_pipeline,compute_metrics,103,0,231,True,False,SchemaError: new column 'phone_hash' detected but not in expected schema.,Schema Change,2024-03-20T12:07:00+00:00
search_index_pipeline,deploy_index,39,2,421,False,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-03-25T12:07:00+00:00
analytics_pipeline,export_dashboards,87,2,22,True,False,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-02-12T08:22:00+00:00
data_quality_pipeline,run_checks,33,1,46,False,False,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-02-04T07:15:00+00:00
customer_360_pipeline,merge_profiles,50,2,61,False,False,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-01-07T17:12:00+00:00
customer_360_pipeline,enrich_profiles,47,2,66,False,False,FileNotFoundError: s3://data-lake/users/2026-03-01/part-00000.parquet does not exist.,Missing Data,2024-03-21T11:46:00+00:00
payment_pipeline,aggregate_payments,54,3,73,False,False,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-01-10T15:18:00+00:00
data_quality_pipeline,generate_report,25,3,0,False,False,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-01-20T14:36:00+00:00
clickstream_pipeline,store_sessions,10,3,0,False,False,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-01-08T00:41:00+00:00
k8s_monitoring_pipeline,parse_events,2153,5,1797,False,False,"MemoryError: unable to allocate 14.3 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" ins...",Resource Exhaustion,2023-12-22T22:40:00+00:00
k8s_monitoring_pipeline,evaluate_sli,1272,5,415656,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-100-128 systemd: Created slice User Slice of root. | ip-10-1-13-124 ec2net: [get_meta] Getting token for IMDSv2. | ip-10-1-13-124 dhclient[2450]: XMT: Solicit on eth0, interval 110040ms.",Resource Exhaustion,2024-01-24T20:47:00+00:00
cost_tracking_pipeline,detect_anomaly,2562,1,478188,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecat...",Resource Exhaustion,2023-12-22T19:22:00+00:00
analytics_pipeline,compute_kpis,14,2,0,False,True,UpstreamFailure: sensor timed out waiting for DAG 'payment_pipeline' to complete.,Dependency Failure,2024-02-21T01:44:00+00:00
error_tracking_pipeline,scan_containers,1304,4,493414,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T14:27:00+00:00
customer_360_pipeline,deduplicate,6,0,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-01-21T20:05:00+00:00
deployment_pipeline,audit_resources,257,7,78663,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 43536 ssh2 | stderr F Failed password for root from 10.1.64.117 port 41658 ssh2 | stderr F Failed password for root from 10.1.64.117 port 39204 ssh2,API Failure,2024-01-16T03:45:00+00:00
clickstream_pipeline,store_sessions,20,3,36,False,False,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-03-22T04:12:00+00:00
ml_training_pipeline,evaluate_model,27,2,70,False,False,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-02-11T09:45:00+00:00
inventory_sync,reconcile_stock,44,2,52,False,True,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-02-24T17:56:00+00:00
data_quality_pipeline,generate_report,10,0,320,True,False,"KeyError: column ""age"" not found in dataframe. Schema may have changed upstream.",Schema Change,2024-03-23T19:57:00+00:00
service_mesh_pipeline,parse_events,1633,3,394438,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-94d68db49-zvtz8. Cannot write results. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-22T14:22:00+00:00
search_index_pipeline,deploy_index,7,3,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-03-24T01:19:00+00:00
k8s_monitoring_pipeline,validate_deployment,1266,5,410015,False,False,DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-87 dhclient[2101]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x10b95b10) | ip-10-1-13-87 ec2net: [get_meta] Querying IMDS for meta-data/network/interfaces/macs/0e:1a:8b:75:10:6b/local-ipv4s | ip-10-1-100-128 systemd: Removed slice User Slice of root.,Resource Exhaustion,2024-01-25T15:48:00+00:00
clickstream_pipeline,collect_events,20,2,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-01-26T18:30:00+00:00
clickstream_pipeline,collect_events,184,1,35954,False,False,ValidationError: 1200 rows have negative 'order_amount'. Expected >= 0.,Data Quality Issue,2024-03-29T09:35:00+00:00
search_index_pipeline,fetch_catalog,17,2,0,False,True,PipelineAborted: parent DAG 'analytics_pipeline' was manually stopped by operator.,Dependency Failure,2024-01-23T04:37:00+00:00
data_quality_pipeline,alert_owners,69,2,498,True,True,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-01-24T21:46:00+00:00
container_orchestration_pipeline,scan_containers,263,4,45218,False,False,TimeoutError: API call to scenario10-bot-deployment-69bbf69f44-9sg9c timed out after 30s. DDoS suspected. Context: stderr F Failed password for root from 10.1.64.117 port 39042 ssh2 | stderr F Failed password for root from 10.1.64.117 port 40494 ssh2 | stderr F Failed password for root from 10.1.64.117 port 43354 ssh2,API Failure,2024-01-16T19:31:00+00:00
load_balancer_pipeline,check_pod_health,1758,5,100775,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T10:30:00+00:00
error_tracking_pipeline,check_endpoints,2616,5,261328,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T19:26:00+00:00
analytics_pipeline,export_dashboards,33,1,44,False,False,TimeoutError: waited 3600s for upstream data but file never appeared.,Missing Data,2024-01-30T21:27:00+00:00
cost_tracking_pipeline,sync_config,178,6,37242,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 36624 ssh2 | stderr F Failed password for root from 10.1.64.117 port 58734 ssh2 | stderr F Failed password for root from 10.1.64.117 port 48210 ssh2,API Failure,2024-01-16T22:05:00+00:00
cloud_infra_pipeline,audit_resources,1051,4,23206,False,False,"MemoryError: unable to allocate 9.9 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T16:00:00+00:00
notification_pipeline,render_templates,52,2,92,False,False,DataNotReadyError: partition not yet available. Upstream ETL may be delayed.,Missing Data,2024-01-05T13:16:00+00:00
clickstream_pipeline,sessionize,45,1,376,True,False,ColumnNotFoundError: 'subscription_tier' removed in upstream migration.,Schema Change,2024-02-04T06:11:00+00:00
user_etl_pipeline,extract_users,45,4,4,False,True,TimeoutError: waited 3600s for upstream data but file never appeared.,Missing Data,2024-01-28T07:54:00+00:00
inventory_sync,push_updates,25,2,0,False,False,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-03-26T23:02:00+00:00
security_scan_pipeline,sync_config,616,0,273518,False,False,"MemoryError: unable to allocate 14.6 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" ins...",Resource Exhaustion,2023-12-21T01:45:00+00:00
data_quality_pipeline,alert_owners,14,2,0,False,True,PipelineAborted: parent DAG 'analytics_pipeline' was manually stopped by operator.,Dependency Failure,2024-03-20T04:48:00+00:00
ml_training_pipeline,prepare_dataset,293,1,21916,False,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-02-02T19:02:00+00:00
analytics_pipeline,compute_kpis,11,3,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-03-15T09:05:00+00:00
latency_monitoring_pipeline,aggregate_kpi,1118,3,480914,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T20:36:00+00:00
service_mesh_pipeline,evaluate_sli,3208,1,113926,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-7f4c6b8f9-6b9r5. Cannot write results. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T17:57:00+00:00
k8s_monitoring_pipeline,validate_deployment,573,3,86114,False,False,TimeoutError: API call to scenario10-bot-deployment-69bbf69f44-9sg9c timed out after 30s. DDoS suspected. Context: stderr F Failed password for root from 10.1.64.117 port 39246 ssh2 | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stderr F Failed password for root from 10.1.64.117 port 58998 ssh2,API Failure,2024-01-15T12:23:00+00:00
network_monitor_pipeline,collect_traces,767,0,218480,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is d...",Resource Exhaustion,2023-12-21T23:15:00+00:00
cluster_ops_pipeline,run_diagnostics,1635,3,80767,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T20:42:00+00:00
clickstream_pipeline,collect_events,60,0,348,True,False,ColumnNotFoundError: 'subscription_tier' removed in upstream migration.,Schema Change,2024-03-17T21:22:00+00:00
k8s_monitoring_pipeline,parse_events,100,4,49573,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 34420 ssh2 | stderr F Failed password for root from 10.1.64.117 port 43228 ssh2 | stderr F Failed password for root from 10.1.64.117 port 50714 ssh2,API Failure,2024-01-16T15:31:00+00:00
recommendation_pipeline,fetch_interactions,359,2,34103,False,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-01-22T14:03:00+00:00
microservice_health_pipeline,analyze_metrics,427,1,370470,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T00:28:00+00:00
service_mesh_pipeline,parse_events,1044,5,85682,False,False,MemoryError: unable to allocate 13.9 GiB. Worker OOM killed by kernel. Context: ip-10-1-13-124 systemd: Started Session 134 of user root. | ip-10-1-13-124 ec2net: [get_meta] Trying to get http://169.254.169.254/latest/meta-data/network/interfaces/macs/0e:33:5f:ae:eb:d9/local-ipv4s | ip-10-1-13-124 NET: dhclient: Locked /run/dhclient/resolv.lock,Resource Exhaustion,2024-01-24T22:13:00+00:00
billing_pipeline,apply_pricing,306,2,21645,True,False,DataQualityError: column 'email' has 45% null values. Threshold is 5%.,Data Quality Issue,2024-03-02T22:15:00+00:00
data_quality_pipeline,run_checks,45,4,68,False,True,NullSourceError: upstream dataset is NULL — ingestion may not have run.,Missing Data,2024-01-01T14:19:00+00:00
security_scan_pipeline,check_pod_health,745,3,255702,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T16:11:00+00:00
customer_360_pipeline,merge_profiles,24,1,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-03-29T01:18:00+00:00
data_quality_pipeline,generate_report,642,1,116121,True,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-01-29T07:38:00+00:00
deployment_pipeline,audit_resources,2130,4,174329,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-94d68db49-zvtz8. Cannot write results. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n'",Resource Exhaustion,2023-12-21T19:55:00+00:00
service_mesh_pipeline,detect_anomaly,858,5,256330,False,False,"MemoryError: unable to allocate 5.5 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T17:20:00+00:00
recommendation_pipeline,build_features,143,1,6081,False,True,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-03-05T16:16:00+00:00
notification_pipeline,render_templates,19,3,28,False,False,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-02-15T02:12:00+00:00
cost_tracking_pipeline,check_pod_health,797,3,283399,False,False,"MemoryError: unable to allocate 8.4 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" inst...",Resource Exhaustion,2023-12-22T17:07:00+00:00
search_index_pipeline,deploy_index,27,0,411,True,True,"KeyError: column ""age"" not found in dataframe. Schema may have changed upstream.",Schema Change,2024-01-21T09:57:00+00:00
user_etl_pipeline,transform_users,9,2,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-01-05T22:50:00+00:00
load_balancer_pipeline,check_endpoints,1813,0,235180,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T12:05:00+00:00
latency_monitoring_pipeline,validate_deployment,2734,5,390565,False,False,"MemoryError: unable to allocate 11.3 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T04:23:00+00:00
latency_monitoring_pipeline,process_logs,988,1,124578,False,False,"MemoryError: unable to allocate 12.9 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-21T15:34:00+00:00
error_tracking_pipeline,scan_containers,1229,2,215191,False,False,"MemoryError: unable to allocate 10.4 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T09:24:00+00:00
payment_pipeline,fetch_payments,371,0,66061,True,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-01-10T03:51:00+00:00
microservice_health_pipeline,monitor_latency,3204,4,361709,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod details-v1-79548dfc8f-22flc. Context: ERROR `/' not found. | FATAL SignalException: SIGTERM | ERROR `/' not found.,Resource Exhaustion,2024-02-15T08:08:00+00:00
service_mesh_pipeline,analyze_metrics,187,2,65838,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 59272 ssh2 | stderr F Failed password for root from 10.1.64.117 port 50632 ssh2 | stderr F Failed password for root from 10.1.64.117 port 56782 ssh2,API Failure,2024-01-16T03:09:00+00:00
microservice_health_pipeline,run_diagnostics,376,9,10697,False,False,TimeoutError: API call to scenario10-bot-deployment-69bbf69f44-9sg9c timed out after 30s. DDoS suspected. Context: stderr F Failed password for root from 10.1.64.117 port 54182 ssh2 | stderr F Failed password for root from 10.1.64.117 port 43060 ssh2 | stderr F Failed password for root from 10.1.64.117 port 57166 ssh2,API Failure,2024-01-15T19:38:00+00:00
k8s_monitoring_pipeline,check_pod_health,3551,0,334060,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T14:18:00+00:00
load_balancer_pipeline,process_logs,1245,3,498968,False,False,MemoryError: unable to allocate 8.3 GiB. Worker OOM killed by kernel. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T09:56:00+00:00
deployment_pipeline,check_pod_health,353,4,228495,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 119960ms. | ip-10-1-100-128 systemd: Started Session 132 of user root. | ip-10-1-13-124 ec2net: [get_meta] Getting token for IMDSv2.",Resource Exhaustion,2024-01-24T20:42:00+00:00
billing_pipeline,generate_invoices,39,0,473,True,False,DataTypeError: column 'is_active' changed from boolean to varchar.,Schema Change,2024-02-06T01:56:00+00:00
load_balancer_pipeline,collect_traces,751,5,217268,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod ip-10-1-100-109|web|ap-. Context: ip-10-1-13-124 ec2net: [get_meta] Querying IMDS for meta-data/network/interfaces/macs/0e:33:5f:ae:eb:d9/local-ipv4s | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 118050ms. | ip-10-1-13-124 dhclient[2410]: bound to 10.1.13.124 -- renewal in 1654 seconds.",Resource Exhaustion,2024-01-24T14:44:00+00:00
data_quality_pipeline,generate_report,796,2,112867,False,False,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-02-24T03:39:00+00:00
clickstream_pipeline,sessionize,278,2,125042,False,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-02-24T23:28:00+00:00
order_etl_pipeline,transform_orders,58,0,329,True,False,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-01-11T09:24:00+00:00
security_scan_pipeline,evaluate_sli,2459,3,347211,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 ec2net: [get_meta] Getting token for IMDSv2. | ip-10-1-13-87 dhclient[2101]: bound to 10.1.13.87 -- renewal in 1598 seconds. | ip-10-1-13-87 dhclient[2101]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x10b95b10),Resource Exhaustion,2024-01-24T13:30:00+00:00
security_scan_pipeline,aggregate_kpi,318,7,94502,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 43338 ssh2 | stderr F Failed password for root from 10.1.64.117 port 57198 ssh2 | stderr F Failed password for root from 10.1.64.117 port 51780 ssh2,API Failure,2024-01-15T14:29:00+00:00
container_orchestration_pipeline,analyze_metrics,595,4,22514,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 41454 ssh2 | stderr F Failed password for root from 10.1.64.117 port 55414 ssh2 | stderr F Failed password for root from 10.1.64.117 port 36026 ssh2,API Failure,2024-01-16T16:16:00+00:00
payment_pipeline,aggregate_payments,27,0,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-02-06T07:30:00+00:00
notification_pipeline,render_templates,155,0,61990,False,True,DataQualityError: column 'email' has 45% null values. Threshold is 5%.,Data Quality Issue,2024-01-15T20:02:00+00:00
payment_pipeline,validate_payments,80,0,385,True,False,"PandasError: column 'user_id' dtype mismatch: expected int64, got object.",Schema Change,2024-01-06T14:01:00+00:00
notification_pipeline,send_batch,308,0,183764,False,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-01-13T23:53:00+00:00
